material_id,pretty_formula
mp-977384,ZnSiRh2
mp-972658,SmBi3
mp-1208845,Sr2HoBiO6
mp-776440,LiV2OF5
mp-1186916,Rh
mp-1173988,Li3Mn2CoO6
mp-16886,CdAu
mp-998415,CsSeBr3
mp-556135,GdSI
mp-865080,NaCeAu2
mp-998890,Cu
mp-1187920,ZnGeRh2
mp-1102571,AgH3BrN
mp-623134,ZrInCu2
mp-638841,Eu(AsRh)2
mp-16326,DyPPt
mp-776117,LiMnF4
mp-643043,RbHO
mp-22653,Eu(SiAg)2
mp-3838,Li5ReN4
mp-567583,CsSbCl6
mp-31258,Pr2MoC2
mp-1219369,ScAlNi
mp-754604,BaBePO4F
mp-1226449,Co2SiGe
mp-3955,AlPO4
mp-1222462,Li4CoTeO6
mp-20378,CaInAu
mp-1224607,Hf10CuSn7
mp-1188902,CaCO3
mp-1217920,TaTiCN
mp-1103844,Ho(MnAl2)4
mp-16363,CoAsS
mp-1185887,MgHg5
mp-1226291,CrAgSnS4
mp-1189509,Yb3Ni
mp-556472,LiYF4
mp-8124,YbCuSi
mp-1209908,NdCrSb3
mp-754576,Li4MgCo3O8
mp-4675,NaTaO3
mp-23383,Rb2TeBr6
mp-5748,HfAlNi2
mp-1190002,Pr2Co3Ge5
mp-1184779,HoEr3
mp-10504,ScB4Os3
mp-1189584,Sm5Si3C
mp-29587,Pr3(BN2)2
mp-1112977,Cs3BiI6
mp-20714,FeSb2
mp-864796,EuCdHg2
mp-1113696,Rb2ScAgBr6
mp-1111631,K2NaNdF6
mp-1216558,Tl3In
mp-1079544,KTl
mp-1102111,PrRe2
mp-1223189,La2TiCuO6
mp-550998,TiZn(BiO3)2
mp-5222,ReTeS
mp-1226495,CeYMg4
mp-1227997,AlSi3W2
mp-1220706,NaYTi2(SiO5)2
mp-773588,Sc6N2O5
mp-49,Os
mp-755083,BaYCl5
mp-1018818,NdTeCl
mp-29620,Sr5Bi3
mp-814,DySe
mp-1078750,NaCaH3
mp-1208479,Tb3Fe2Si3
mp-27827,Rb2TiCl6
mp-30028,YSi2Rh3
mp-1212389,Ho(Fe2Ge)2
mp-27171,Hg2P2S7
mp-1227535,Ca2Gd2MnNiO8
mp-1002122,HfIr
mp-865359,Tm2MgIn
mp-22993,AgClO4
mp-756581,LiNdTi2O6
mp-1183800,DyErAg2
mp-1188501,Mn3Ga4Ni9
mp-1080464,Ba3(CdAs2)2
mp-1228801,AsPOs
mp-540729,Cs2KCoF6
mp-24227,H8Pt(NCl3)2
mp-23100,Sr2LuBiO6
mp-753881,LiAg2F6
mp-1220665,Nd2Mn3FeGe4
mp-27702,InClO
mp-9374,MnMoN2
mp-30797,Nb5Te4
mp-1226035,CoSbSe
mp-12608,CuPt7
mp-1228484,Ba2La2Ni(WO6)2
mp-1106096,Ba2YInTe5
mp-980387,DyYIr2
mp-1184595,Ho2IrAu
mp-1094320,SrMg3
mp-758397,Fe2OF3
mp-1185946,MgPt2
mp-1205955,K5Bi4
mp-1030536,MoW3(SeS)4
mp-1517635,KEuBiWO6
mp-864888,Dy2Mg
mp-973133,ScCuPd2
mp-1185193,La2CdIn
mp-30092,TiCl4
mp-1114374,Rb3GaF6
mp-753334,V4O7F5
mp-1018742,LaNi2Rh3
mp-9806,KGd(CO3)2
mp-1226178,Cr12BP3
mp-39259,BaLaZnRuO6
mp-1215345,Zr8Co3Cu
mp-1186730,Pr3Sc
mp-1104812,Ho3SbO3
mp-1207187,Tb2In8Co
mp-998609,CsNaF3
mp-753605,LiCuS
mp-1188512,Ga7Pt3
mp-1223807,InAgSe2
mp-31469,Hf5CuSn3
mp-1189703,YbGe2Pd
mp-754400,KVO2
mp-14338,Cs2Pt3Se4
mp-1218539,SrCaNbCrO6
mp-1227140,CaSmMgNbO6
mp-23709,Mg(AlH4)2
mp-30893,Sr4Bi3
mp-867730,Cs2SnO3
mp-1104765,LaAl4
mp-570568,W2NCl8
mp-1226778,Ce2Si4OsRu3
mp-1112402,CsRb2RhF6
mp-1245856,AlInN2
mp-1187381,TbTaRu2
mp-28744,Y4OsBr4
mp-1112197,K2HgSbI6
mp-20679,Co3SnC
mp-1113490,Cs2CuAuCl6
mp-554155,KSb(PO4)2
mp-647102,KNOF2
mp-1027594,MoWSeS3
mp-1185359,LiMg2Cd
mp-29394,Gd2CCl2
mp-1228394,Ba2PrSnO6
mp-557070,Ca2BiAsO6
mp-4071,Er2(NiB2)3
mp-1223355,KRb2CO3F
mp-756361,ZrSeO
mp-567741,PC2N3Cl4
mp-760415,Li3SbS4
mp-1186718,Pr3Mg
mp-761563,Mn2FeO3
mp-1114360,Rb2LiTlF6
mp-1104120,Bi2Pd3S2
mp-18767,LiMnO2
mp-1105626,Nd2SbO2
mp-1247014,Ca9(MnN4)2
mp-1516637,BaSrEuNbO6
mp-1186034,Na3Ag
mp-35388,LiSmSe2
mp-505223,Ba2Tb2Ti2Cu2O11
mp-29164,SrBiO3
mp-1173897,Li2MnCoO4
mp-1224272,HfTeS
mp-1519147,BaNaPrWO6
mp-1749,CaAl4
mp-1215224,ZrNbFe4
mp-1189501,La7Pt3
mp-14017,K3Sb
mp-1704,Tb2Tl
mp-30463,BiPd3
mp-554822,CsSb(PO4)2
mp-9509,K2PAuS4
mp-867121,LiY2Pt
mp-1225288,Dy2Al3Cu
mp-1071698,EuAu2
mp-29679,Hg2PCl2
mp-7225,CeAl2Pt3
mp-1184514,Gd2CdIn
mp-863249,GdGaRh2
mp-11831,YbZnSn
mp-1114421,Rb2LiLuCl6
mp-558645,PBr3O
mp-862800,PrI3
mp-1113805,Rb2AgBiBr6
mp-778117,V3O5F
mp-4533,Na2SiO3
mp-1105454,Sr2GdMoO6
mp-1095371,LiYbSb
mp-1068331,Y2Ni2Sn
mp-561681,CsSO3
mp-19968,CaIn2Cu
mp-6790,Ba2Y(CuO2)4
mp-19426,CaWO4
mp-1078410,Ba2ZnTeO6
mp-1112430,Rb2SmCuCl6
mp-973066,ScGeRh2
mp-1227467,Ca2LaNdMn4O12
mp-94,Cd
mp-6166,PrCuSO
mp-864686,Nd2ReC2
mp-10113,ScBIr3
mp-1174818,Li6Mn3CoO10
mp-1226736,CdAg3
mp-580062,Bi8Te9
mp-9396,HfTlCuS3
mp-560605,LiLa4AuO8
mp-30423,VAu2
mp-1114438,Rb2NaDyCl6
mp-1223122,La2SbAu3
mp-1223990,In4Bi
mp-754783,Li3MnV4O12
mp-1219230,Sm2VCo16
mp-5641,Tm(MnGe)6
mp-1214125,Ca2ScNbO6
mp-1228906,AlCrFe2
mp-1516590,BaSrNbInO6
mp-27317,SbAsF8
mp-1218357,SrCa
mp-1217137,Ti2CrTe4
mp-757140,K3MnCrO8
mp-984,BN
mp-1189260,Nb3CrS6
mp-1210235,Na3Pd5F12
mp-1183564,CaNdAu2
mp-1189307,Nd(HoS2)3
mp-1217020,TiAlFe2
mp-1114555,KRb2TlCl6
mp-19240,ErCrO4
mp-1224089,Ho(CrFe5)2
mp-1111650,K2NaBiF6
mp-510522,Zr5Sn3
mp-10394,CrCoGe
mp-1218241,SrLa3MgAlO8
mp-1114684,Rb2ScTlF6
mp-1215281,ZrNbV
mp-604884,BN
mp-1067154,KNO2
mp-570653,LaFe5H12
mp-566278,WO3
mp-1226553,CeScAl4
mp-7241,Ho2InPd2
mp-13568,NdS2
mp-777820,Li3Co3NiO8
mvc-9012,LaMgFeSbO6
mp-1125,Li2S
mp-1094852,CaMg
mp-1541585,Mn2As2O7
mp-1225526,Eu(GaAs)2
mp-34508,Sr(SmS2)2
mp-556235,CaCO3
mp-762,PtS2
mp-1215324,ZrVCo
mp-979425,YHoAg2
mp-1105194,Ho5(MoO6)2
mp-4634,LaNi4B
mp-2404,CaAl2
mp-1217569,TbAlCu
mp-631316,Li2GaSb
mp-30037,AgIO4
mp-1223426,La2Sn4Ir
mp-761556,MnCoO4
mp-1111271,K2LiMoF6
mp-1224017,K(Nb3Te4)2
mp-8147,K2As2Pd
mp-1006059,Tl3Bi
mp-1207951,Tm5Re2C7
mp-28542,Na3ErCl6
mp-861913,LiDy2Al
mp-567907,P3N5
mvc-98,Zn(CoS2)2
mp-27961,Zr3(Cu2Si3)2
mp-864983,MnVRu2
mp-996161,Nb3AlC2
mp-1226602,CeCuGe
mp-1189056,MgCu2GeS4
mp-22913,CuBr
mp-1101055,TaInS2
mp-27947,Sn(SbTe2)2
mp-10953,Sc2CdS4
mp-1105393,Li7(Eu2Bi3)2
mp-1209867,NiMo2P
mp-1216362,VPPb3O8
mp-9527,NdMnSi2
mp-1226099,DyIn7Cu5
mp-550300,RbNa7(CoO3)2
mp-760247,Na2FeO3
mp-763358,Fe4OF7
mp-763992,V6O11F
mp-8276,Sr(ZnP)2
mp-1223204,La7CoI12
mp-1223748,InGaCuO4
mp-676586,Na(VS2)2
mp-769119,YbScO2
mp-569152,SnCl2
mp-1091375,PbS
mp-1521785,BaCaNdSbO6
mp-2685,HgPd
mp-1212711,Gd2MgPtO6
mp-861508,Pr2ZnIr
mp-20282,CsPbF3
mp-2551,DyCo5
mp-1211046,MnGeIr
mp-1103655,YNiGe
mp-30933,ZrBi
mp-4323,Nd(SiPd)2
mp-1217682,Tb2HfAl9
mp-1188472,Tb3Ge3Ir2
mp-1018074,GaFeNi2
mp-10797,CaSiNi2
mp-555286,CsNb(PO4)2
mp-1302830,V4OF11
mp-1226960,CeEr
mp-998412,KGeBr3
mp-560611,HoCuS2
mp-1219993,PrMg3Ni8
mp-776474,VOF3
mp-1731,LaCo5
mp-1208876,SmHfF7
mp-1225551,ErCuGe
mp-864940,Mg2PtRh
mp-1218165,SrLiLaTi3O9
mp-30359,TmAg2
mp-978523,Sc2ZnCu
mp-1099572,MnInF3
mp-865356,Tm2MgAl
mp-971819,YLuIn2
mp-1373,Nb3Ge
mp-581833,RbN3
mp-753671,PNO
mp-1217241,Ti5InS8
mp-1185506,LuScHg2
mp-1178124,La3ScO6
mp-571330,Nd3AlC
mp-41795,LiAlPO4F
mp-973088,MgInAg2
mp-14550,TiCdO3
mp-1518868,BaSrHfNbO6
mp-11156,TmMgGa
mp-18758,Co2GeO4
mp-1219513,Sb3AsS6
mp-1079540,La(SbPd)2
mp-1222062,MnCdCu4(GeSe4)2
mp-979266,Sm3Al
mp-985705,CeAgAs2
mp-40204,KZrTl2OF5
mp-1321594,Li3CrO4
mp-10078,TbTiGe
mp-1094605,LiMg2
mp-1111108,K2NaAsF6
mp-1104497,La2Ga10Ni
mp-1030106,Te4MoW
mp-30034,MgBr2
mp-865838,LiSiRu2
mp-1223316,KTi3AlO8
mp-1185181,LaEuPt2
mp-8449,Rb2Li2SiO4
mp-1114609,Rb2TlSbCl6
mp-1216045,ZrMnGa
mp-2562,MnS
mp-1188900,Tb7RuI12
mp-1077811,CuAgS
mp-1216493,V3Cr3B8
mp-1102176,Re2Cl5O4
mp-1079399,V3Fe
mp-1183576,CaSmPd2
mp-1079609,Bi(BO2)3
mp-1518636,Na2ZrWO6
mp-11175,LiZnPS4
mp-1212409,HfAsRu
mp-758784,YZr4O9
mp-12613,LaNiSn
mp-11456,HfPt3
mp-669918,VSnRh2
mp-1113518,Cs2ScInF6
mp-1215473,ZnFe
mp-1212216,Ho5(GeSb)2
mp-753077,Li3V2Fe3O10
mp-983061,Sr(AsO3)2
mp-574426,CsCeCdSe3
mp-1114665,Rb3ScCl6
mp-1218922,SnTe(PbS)4
mp-756379,Fe6OF11
mp-1519264,Ba2NdWO6
mp-1173946,Li3Mn2CoO6
mp-1018662,CeSbPd
mp-7060,LaZnPO
mp-1205779,ErMgIn
mp-1,Cs
mp-568643,RbC8
mp-22167,Zr6Ga2Co
mp-2265,TbCo2
mp-1523104,SrCaSmBiO6
mp-1019324,TbTe2
mp-1219527,Sc(CuSe)3
mp-864946,MnCuPd2
mp-30816,Li2AlPd
mp-1113532,Rb2AsAuBr6
mp-975384,RbBiO3
mp-27769,V3AsC
mp-865625,Na2MgSn
mp-499,AgO
mp-1207608,YZnRh
mp-1228117,Al4SiPd
mp-1208279,Ti5AgSn3
mp-753606,MnCoO4
mp-753084,Li3Mn5O10
mp-1217179,Ti4CrTe8
mp-1207480,Y2MnC4
mp-1183198,Ba2CdSn
mp-1219497,Sc(Fe5Si)2
mp-1227368,BaSrMgWO6
mp-22039,Dy3(CuGe)4
mp-1018067,CrFe3
mp-1113520,Cs2ScInBr6
mp-1246571,Mn2CoN2
mp-1220451,Nb4Cr(CS2)2
mp-672645,TiSiRh
mp-6604,Na2LiAlF6
mp-1176698,LiFeF3
mp-1173929,Li2MnCoO4
mp-570290,MnTlCl3
mp-1213197,Dy2NiRuO6
mp-1215445,ZnGaAsSe
mp-972916,MgCu
mp-554959,K2Al2Sb2O7
mp-1224908,FeNiSb6
mp-1111637,K2NaMoBr6
mp-768479,YScO3
mp-4434,TbAlO3
mp-4266,KAsF6
mp-553913,Fe2PO5
mp-1209014,Re(RhO3)2
mp-29243,Ba3SnO
mp-972825,SiH8
mp-1218392,Sr3Ca(ClF)4
mp-18167,Ca3Cd2
mp-13464,Ca(FeSb3)4
mp-28930,KC8
mp-1096810,Al2ZnS4
mp-1215498,YbGeAu
mp-626620,RbHO
mp-1217102,Ti3Nb(AlC)2
mp-9839,K2LiAlF6
mp-18781,CrCdO4
mp-35189,Co2SbTe
mp-19893,PbCO3
mp-1312265,NaV2O4
mp-1216238,Y2(InSn)3
mp-1185416,LiSb3
mp-1216231,VW
mp-867217,CaPrHg2
mp-1186930,SbPd3
mp-1095553,TaCoP
mp-774305,LiCo2NiO6
mp-1205884,Pr3(GaNi2)2
mp-1520398,SrCaTbBiO6
mp-11925,RbTa(CuSe2)2
mp-754853,CaHfO3
mp-569677,Sr2IN
mp-1215869,Yb2CdPd3
mp-1105406,BaP3
mp-3666,LiTaO3
mp-20305,InAs
mp-21190,PbSO3
mp-24205,SrHI
mp-676273,Pr2SbO2
mp-1219296,ScGaCu
mp-752733,TiGa2O5
mp-981249,Y3Tm
mp-1522044,BaSrDyMnO6
mp-21375,CeMgGa
mp-1078727,Ba2BiIrO6
mp-2431,ErTl3
mp-2889,LaPd3S4
mp-7359,BaAgAs
mp-1188790,Cu(SbO3)2
mp-1522159,BaSrFeBiO6
mp-1222378,LiTiFeO4
mp-1078397,LaBiS2O
mp-1103546,Mn2ZnSe4
mp-1189601,Tm2Si5Ni3
mp-778509,LiVF3
mp-1226412,Cs2CuBrCl3
mp-510041,Hf2Ni2Sn
mp-1215599,Zn2Cr3GaSe8
mp-1221552,Mn5Si2Ge
mp-11029,Y(Al2Cu)4
mp-1078556,Dy2NiAs2
mp-1113008,Cs2LiPrI6
mp-1080128,SrMnSbF
mp-1102702,HfNiGe
mp-558368,AgBi2S3Cl
mp-1071293,CsMnAs
mp-1226750,CeGa2Ni3
mp-22529,SrInAu
mp-1208179,TiH6(OF3)2
mp-1189616,Ta3FeS6
mp-1220289,Nd3SOF5
mp-11116,CsYCdSe3
mp-1219909,Pr2In3Cu
mp-1184363,ErLuRu2
mp-1056351,Mg
mp-1206867,Sc2Ga8Co
mp-1222344,LiTaGeO5
mp-1205836,Ba2LuMoO6
mp-1218273,SrCuGe
mp-980385,Tb3Er
mp-541849,Al3(BRu2)2
mp-1187222,Sr3Eu
mp-998745,TlZnF3
mp-1183130,Al3Ag
mp-1215680,ZnCr4CdS8
mp-755111,LiV4OF11
mp-1095506,BaReH9
mp-1206362,HfAlPt2
mp-9563,Li2Sb
mp-23292,HgBr2
mp-1222324,LiZnGe
mp-768413,Li2FeNi3O8
mp-1205352,BaPd(SeO3)2
mp-1207984,Tm5Ni2Sb
mp-779539,Li2CuPO4
mp-984660,Dy2InHg
mp-7834,TaSe2
mp-865696,HoGaRh2
mp-1112583,Cs2KRuF6
mp-1186729,Pr2MgIn
mp-15679,CoAs
mp-752764,LiVF3
mp-867137,ScVRu2
mp-1104258,Y(CrFe2)4
mp-756386,Li3Mn(FeO2)4
mp-1029143,Te6Mo3WSe2
mp-755703,LiSbO2
mp-1078746,Sr2FeH6
mp-972174,YbLuTl2
mp-30828,Sr2Pb
mp-27234,Cu(IO3)2
mp-3642,ScCuO2
mp-1238795,Na(CrS2)2
mp-1020,TaRh3
mp-28873,CsBrO3
mp-861893,Li2LaPb
mp-1104837,Ta2O5
mp-1519033,Sr2CeSnO6
mp-28269,Cs2SbBr6
mp-1113760,Rb2GaAgF6
mp-865066,HfInRh2
mp-1211736,K2RbPrV2O8
mp-4682,ZnSeO3
mp-865339,Tm2GaOs
mp-1225253,Eu2ZnP3Pt7
mp-1100803,ZrPbO3
mp-1212080,HoTiClO3
mp-8187,K2ZnO2
mp-1225398,Dy(MnAl)6
mp-1190263,Pr2Ga2Co15
mp-1228987,Al2(ZnS2)3
mp-1133,V5S4
mp-1184421,Gd3Cd
mp-1095061,NbReSi
mp-865211,TmInRh2
mp-12274,LaAl4Co
mp-752744,Li4Mn5O9F
mp-754218,Tb2SeO2
mp-669456,La2Al3Ge4
mp-4633,Yb(SiPd)2
mp-9566,Sr(MgSb)2
mp-1113394,CsRb2InBr6
mp-9615,LiTiS2
mp-1178355,Er2TeO2
mp-1216680,TiTeS
mp-14786,Ba(Cu2As)4
mp-1222661,Li2MgCdP2
mp-1222037,MgIn2
mp-1219174,Sm(ZnGa)2
mp-1094640,MgGa2
mp-11752,Lu7(NiTe)2
mp-757078,V2FeO6
mp-1112429,Rb2CuSbI6
mp-1216608,Tl5BrCl4
mp-2420,PW
mvc-11739,Ca(TiS2)4
mp-16531,BaLa2FeS5
mp-1112969,Cs3InI6
mp-1018747,LaSbTe
mp-22586,EuCrO4
mp-569170,CaTe
mp-2501,BMo2
mp-5835,Ho(CoSi)2
mp-1113661,Rb2SbAuBr6
mp-1226896,Ce2Ge2IrRh
mp-1001783,LiSnS2
mp-19921,PbO
mp-1804,Fe3N
mp-1187818,YbAg2Pb
mp-5901,CeMnSi2
mp-13275,NaSrP
mp-1216460,V6CoIr
mp-1215325,ZrInCuS4
mp-1211319,La2CoRuO6
mp-22663,Rb2LiFeF6
mp-1221646,MnCdSe2
mp-1079914,HfSb
mp-12838,Tm3FeSi3
mp-1219568,RbCNO
mp-1023954,MoWS4
mp-1221220,Na4AlFe3O8
mp-19015,VCrMoO7
mp-4466,Tb(SiNi)2
mp-34328,Mn(CuCl2)2
mp-555166,BaAg2SnS4
mp-28208,ZrFeCl6
mp-1221929,MgZnS2
mp-1173976,Li3Mn(CoO3)2
mp-18999,NaMn7O12
mp-1209474,SmNiPb
mp-1184592,Hf2RePd
mp-1223949,K2RbCO3F
mp-1188410,DyGe2Ir
mp-662,NiSe
mvc-3021,Ba2Ca2Tl2Co3O10
mp-1104755,Cu4NiGe2S7
mp-1782,ScSe
mp-31220,AlSiTe3
mp-1221372,Mn6BP
mp-1111193,K2ScTlBr6
mp-1101316,TaOF3
mp-6609,Ba2HoRuO6
mp-1213231,CsY(MoO4)2
mp-1094670,LiMg3
mp-1228913,Al2CoNi
mp-756021,Li5Cu2Ni3O10
mp-1220079,Ni2H
mp-1099079,CeMg14Sn
mp-1224742,Fe2CuRh3S8
mp-20098,Ba2PbO4
mvc-16422,CaTa2Bi2O9
mp-753946,LiCoS2
mp-978531,Sc3Pb
mp-1189359,Pr2Cr3Co14
mp-1114635,Rb3TbCl6
mp-19787,Sr(GeRu)2
mp-1079232,Cs2HgPdCl6
mp-21873,NiAs2
mp-1140,NdCu5
mp-973540,LuAlB4
mp-1103187,CsTmZnTe3
mp-1215678,ZnCdSb2
mp-558636,CaAl2O4
mp-1104347,Lu(Mo3S4)2
mp-1207070,TiCuNi2
mp-560387,Cs2Al2P2O9
mp-27510,MgMn2O4
mp-1215470,YbEu
mp-1189602,Ce5Ga2Ge
mp-1184696,Ho5Mg
mp-23224,BiTe
mp-1216839,TlCrNiF6
mp-1205309,LiB
mp-1220633,Nd4Sn8Ir
mp-1121,GaCo
mp-1189470,NbReSi
mp-1226044,Co4CuNiS8
mp-997032,MgAuO2
mp-755719,V4O5F7
mp-6955,KGeNO
mp-1077045,Ti2H
mp-998610,TlAgCl3
mp-1216619,TlIn2GaSe4
mp-541825,MnV2O6
mp-1226941,Ce4CoSi6Au
mp-14241,Tl2SiSe3
mp-1215960,YCo4Si
mp-866008,Dy2TlAg
mp-28250,Li2MnBr4
mp-505110,FeCuO2
mp-5606,AlTlF4
mp-978529,SmTmHg2
mp-1179501,SmPdPb
mp-23163,CsBi2
mp-1104287,Er(Mo3Se4)2
mp-600480,Y12Ni6Pb
mp-1206192,Y7(TeAu)2
mp-1206861,Ba2ScReO6
mp-1210052,NaBrF4
mp-981379,Zn3CdS4
mp-1228367,Ba2IBrF2
mp-23009,Ca2BrN
mp-672294,Eu(CoSi)2
mp-865485,V2CrOs
mp-4804,Li4TeO5
mp-22438,Ce(SiPt)2
mp-1237167,K3AsF6
mp-1227631,Ca3CdO4
mp-27505,Fe3Sn2
mp-1105693,Zr5Sb3As
mp-1101971,FePS
mp-1114630,Rb3PrCl6
mp-1215217,ZrNbCr4
mp-21342,V3Sn
mp-1209840,NdSi2Ir3
mp-1214661,Ba2HoCoCu2O7
mp-21893,MnTe2
mp-1187770,Y2TlIn
mp-1213845,CoCu2GeSe4
mp-1178120,LaTiNO2
mp-30727,MgCdAg2
mp-1523102,BaSrNdWO6
mp-1208162,Tl2GeF6
mp-865183,MgGaAg2
mp-1221181,Na4Eu(SiSe3)2
mp-570293,Nb5Ga3
mp-1105138,SrFe4(CuO4)3
mp-27734,CrBr3
mp-1227971,BaCdSn
mp-756828,Mn6O5F7
mp-1209946,NbCrS5
mp-1094851,MgCd3
mp-1112991,Cs3InCl6
mp-560157,LiMgVO4
mp-1184099,Er2PdPt
mp-1111486,Rb2GdAgCl6
mp-865101,NaLi2Bi
mp-2,Pd
mp-1080384,DyInCu4
mp-1214695,Ba2VCu2F12
mp-33449,Tb5AgS8
mp-1113339,Rb2TlAgCl6
mp-1069707,EuSi3Ir
mp-18500,K3Sn4Au
mp-1207635,Yb3(CuSn)4
mp-1069594,LaSi3Ru
mp-1217702,Tb2MgS4
mp-974620,Rb
mp-976257,KTi5Se8
mp-1014227,Ti2ZnN
mp-1080135,SrZnAsF
mp-1221581,MnHg2S3
mp-1094906,Ca5Mg
mp-1114396,Rb2TlInI6
mp-1218620,SrCdPb
mp-643364,HPbClO
mp-1186067,Na3Pd
mp-1078331,Sb2Te3
mp-1174136,Li4Mn3CoO8
mp-1206841,Er6CoBi2
mp-754229,MnAgO3
mp-1185394,LiGd2Ga
mp-9076,NaTmS2
mp-1215446,Zn2SeS
mp-1094739,LaMg
mp-1226247,Cr4GaCuS8
mp-1062824,YbHg2
mp-580539,Gd3AlC
mp-1111154,K3TmCl6
mp-1114520,Rb2AlInBr6
mp-1062114,SmHg2
mp-1079714,SiHgP2
mp-28080,K2SnTe5
mp-981546,PrHo3
mp-1223073,La3DyC8
mp-22577,Pb3SO6
mp-1189076,La5CuBi3
mp-12088,Dy(SiOs)2
mp-24091,GaH4NF4
mp-1101390,SmHO2
mp-1281144,BaYMnCoO5
mp-977566,MgScPd2
mp-545974,AlPO4
mp-11296,ErCd2
mp-9909,Ba5Sb3
mp-1112463,K2InAgF6
mp-1224798,Ga2CoNi
mp-1228637,BMoW
mp-20277,RbEuO2
mp-22332,TaInS2
mp-1220993,NaNdNb4O12
mp-36111,LiMgP
mp-570849,Mg5Tl2
mp-1188466,Zn2IN
mp-14796,KPt2Se3
mp-982015,LaDyMg2
mp-23127,Ba2BiSbO6
mp-1025047,FeCoGe
mp-1188090,Eu5Sn3H
mp-1183814,CePbAu2
mp-1112648,Cs3TlCl6
mp-1111107,K2LiTiF6
mp-12480,ScPPt
mp-1205379,GeH4
mp-1219501,RuSeS
mp-27760,PrSi2
mp-1218203,SrLaMgTaO6
mp-867799,Ca2BiAu
mp-1220697,Nb2AlB6
mp-18974,HoNiO3
mp-675625,KNO3
mp-21183,Ba(InTe2)2
mp-1105479,Dy3Pt
mp-3010,Rb2TbF6
mp-1027127,MoW(SeS)2
mp-27703,InBrO
mp-571146,SnICl
mp-1205891,NdMgPd
mp-20719,EuHg2
mp-84,Sn
mp-9781,K3SbS4
mp-1187699,Tm3In
mp-1101362,SrCa2I6
mp-1207773,Y5(NiTe)2
mp-568069,Ti2Bi
mp-998552,BaHfO3
mp-1228571,Ba2Pr2Co4O11
mp-7317,Sm5Co2
mp-549711,CaFeClO2
mp-977544,Hf2ReNi
mp-571195,ZnTe
mvc-14034,MgCrF5
mp-18649,MnGeRh
mp-755073,CrO
mp-1189512,Eu3Rh
mp-641367,Cr3AuO8
mp-504570,K3FeO3
mp-1228477,Ba2PrGaS5
mp-977440,LiTiPt2
mp-22256,NdMnSi
mp-39440,Ca2MnIrO6
mp-1225000,Fe4Te3Se
mp-1215507,YbZnCuAs2
mp-677611,TlAgAs2PbS5
mp-973759,Lu2MgCd
mp-1222528,Lu(CuS)3
mp-1102408,PrAs2
mp-1216378,VCrSi4
mp-2365,Pr4As3
mp-545847,LuBi2BrO4
mp-1079790,TbSnPt
mp-12496,CsTmCdTe3
mp-1111675,K2LiCeCl6
mp-1209248,RbAl(MoO4)2
mp-10824,ZnCu2GeSe4
mp-7956,Na3Sb
mp-1025245,La2Re2Si2C
mp-1215386,Zr3Ti2Si3
mp-753247,LiMnF5
mp-1112500,Cs2TlAuBr6
mp-1187432,Ti2CoMo
mp-561079,CdBiS2Br
mp-759025,Na4FeO5
mp-1181425,Er4Ga12Pd
mp-554799,VF4
mp-1221554,MnSi2Ni
mp-27823,SmClO
mp-5852,Pr(SiOs)2
mp-1228039,BaCu6Te6Se
mp-752765,LiV2(CO3)4
mp-1101269,TmGaO3
mp-1206631,NiPb2WO6
mp-9812,ZnCO3
mp-1055940,Cs
mp-1094603,LiMg3
mp-1188650,Ho(CoB)4
mp-27824,PICl6
mp-1111247,K2LiSbI6
mp-861618,BaBiBS4
mp-753807,ZnNi9O10
mp-1114081,Rb2GaHgF6
mp-1001016,Sc2ZnSe4
mp-1222503,LiEu(WO4)2
mp-753088,Ce5Gd2O13
mp-865988,LuCdHg2
mp-640058,PbI2
mp-569059,HfI4
mp-850190,Li4Ti(TeO4)3
mp-754941,EuCrO3
mp-1225556,Er2Fe3Cu
mp-510086,Ca2InN
mp-12374,CeSnRh
mp-777664,Li2FeF4
mp-717,B2O3
mp-15214,K2NbAgS4
mp-1520907,KEuDyWO6
mp-1211380,LaVS3
mp-2662,MnP
mp-2808,ZrRh
mp-2045,Tb4Sb3
mp-19432,KNaV2O6
mp-849059,NiS2
mp-1187242,TaNbRe2
mp-1215249,ZrNb2ZnO8
mp-1223250,La2MnFeSe2O3
mp-559653,SrCa(CO3)2
mp-29427,Ta(TeBr3)2
mp-4079,Sc3AlC
mp-3810,Hg(AsO3)2
mp-1185243,LiYb2Al
mp-19407,MnWO4
mp-1105457,TlCuCl3
mp-556541,InSb2S4Cl
mp-3734,NdSi2Ni
mp-31348,Sc2In
mp-865093,TiZnNi2
mp-776083,HfSnO3
mp-1215211,ZrNbB4
mp-1190092,Ta3VS6
mp-1186945,Sc2CuNi
mp-1186761,Ta2MnRe
mp-1229109,Cs2OsBrClF4
mp-1224408,Hf6Al2Co
mp-755201,Li3Fe(CuO3)2
mp-571169,InBi2Se4Br
mp-1277926,La2MgFeO6
mp-1225768,EuZnIn3
mp-1226309,CrCuS4
mp-1215905,YCuGe
mp-21340,HfGePt
mp-580126,Sm3Ge5
mp-1220040,Pb3IF5
mp-18780,K2WO4
mp-1542973,ZnCoF6
mp-976893,Ni3Sb
mp-570087,Gd
mp-11483,TmIr
mp-1185254,LiYb2In
mp-4324,Tm2CdS4
mp-13596,K2ZrF6
mp-30645,HoGa4Ni
mp-867865,ReRh3
mp-753425,LiCuCO3
mp-9130,CrSbS3
